Time	avg(Block size (kB)) – Bitcoin
12.07.2016	775825.8741258741
13.07.2016	820023.1937984496
14.07.2016	798437.4680851063
15.07.2016	790217.2740740741
16.07.2016	688478.4713375797
17.07.2016	709356.2147651006
18.07.2016	819096.1891891892
19.07.2016	860789.296875
20.07.2016	798784.2666666667
21.07.2016	809272.6315789474
22.07.2016	863989.1240310078
23.07.2016	826302.0381679389
24.07.2016	791551.4112903225
25.07.2016	909994.9541984732
26.07.2016	923046.4651162791
27.07.2016	921787.4453125
28.07.2016	875243.625
29.07.2016	822371.9659863946
30.07.2016	870160.4705882353
31.07.2016	794571.935064935
01.08.2016	814182.5163398692
02.08.2016	859341.9090909091
03.08.2016	791052.7530120482
04.08.2016	780742.6274509804
05.08.2016	701046.0355029586
06.08.2016	619244.6024096386
07.08.2016	768321.1621621621
08.08.2016	839246.1621621621
09.08.2016	880534.7661290322
10.08.2016	834621.7284768212
11.08.2016	860473.2133333334
12.08.2016	805274.22147651
13.08.2016	665115.0981595092
14.08.2016	639753.1226993866
15.08.2016	809769.7328767123
16.08.2016	920074.8666666667
17.08.2016	949801.2113821139
18.08.2016	798859.012987013
19.08.2016	790802.3311688312
20.08.2016	714048.735483871
21.08.2016	614909.9263803681
22.08.2016	784878.7721518987
23.08.2016	828971.619047619
24.08.2016	756289.1315789474
25.08.2016	868055.7923076923
26.08.2016	844412.3409090909
27.08.2016	686902.5972222222
28.08.2016	608527.7171052631
29.08.2016	808922.0469798658
30.08.2016	783227.6463414634
31.08.2016	834746.0597014925
01.09.2016	849244.9642857143
02.09.2016	726650.8496732026
03.09.2016	769942.1825396825
04.09.2016	579355.4972067039
05.09.2016	880298.8571428572
06.09.2016	866949.5588235294
07.09.2016	809331.8355263158
08.09.2016	814107.1875
09.09.2016	813034.1056338028
10.09.2016	646603.3483870968
11.09.2016	591717
12.09.2016	690828.1840490798
13.09.2016	780871.2666666667
14.09.2016	764206.8717948718
15.09.2016	752978.8116883116
16.09.2016	774627.0575539569
17.09.2016	754383.9386503068
18.09.2016	678307.1862068966
19.09.2016	835041.2330827068
20.09.2016	782657.0132450331
21.09.2016	711351.7951807228
22.09.2016	762582.1063829787
23.09.2016	805261.0514705882
24.09.2016	635886.8795180722
25.09.2016	570905.9351351351
26.09.2016	770834.4117647059
27.09.2016	764239.371257485
28.09.2016	782306.1554054054
29.09.2016	832816.3776223776
30.09.2016	843357.4014084507
01.10.2016	711277.0445859872
02.10.2016	718532.1631205673
03.10.2016	864554.1258278146
04.10.2016	823938.8924050633
05.10.2016	788912.0359281438
06.10.2016	827400.5838509317
07.10.2016	867495.4895104895
08.10.2016	761241.775147929
09.10.2016	682252.75
10.10.2016	858421.7580645161
11.10.2016	923088.6690647482
12.10.2016	864545.9236111111
13.10.2016	912039.6875
14.10.2016	858694.6911764706
15.10.2016	781651.5492957747
16.10.2016	758897.6846153847
17.10.2016	929673.328
18.10.2016	841848.6129032258
19.10.2016	807401.744
20.10.2016	977431.6865671641
21.10.2016	791085.9207317074
22.10.2016	793872.9530201342
23.10.2016	792336.8958333334
24.10.2016	886370.2727272727
25.10.2016	943928.3381294964
26.10.2016	974398.1449275363
27.10.2016	977625.6728395062
28.10.2016	816514.1052631579
29.10.2016	773039.7046979866
30.10.2016	626403.875
31.10.2016	810984.2721088436
01.11.2016	857051.6597222222
02.11.2016	903709.07518797
03.11.2016	832612.5225806452
04.11.2016	956108.198275862
05.11.2016	792454.0204081633
06.11.2016	730788.6666666666
07.11.2016	886718.801369863
08.11.2016	866265.9408284024
09.11.2016	891798.5986394557
10.11.2016	804537.1130952381
11.11.2016	754812.5582822086
12.11.2016	710403.1964285715
13.11.2016	773399.2816901408
14.11.2016	790227.9941860465
15.11.2016	854411.5833333334
16.11.2016	791348.3567251462
17.11.2016	898399.0188679246
18.11.2016	932392.6418918918
19.11.2016	852874.0915492958
20.11.2016	902306.234375
21.11.2016	922492.9928057553
22.11.2016	958884.8134328359
23.11.2016	951076.5646258503
24.11.2016	951714.0679012346
25.11.2016	942782.9210526316
26.11.2016	944997.7124183007
27.11.2016	821504.3680555555
28.11.2016	909111.3658536585
29.11.2016	906176.4765100671
30.11.2016	912247.4647887324
01.12.2016	899509.2876712328
02.12.2016	976568.7832167832
03.12.2016	880861.9709302326
04.12.2016	856999.1689189189
05.12.2016	882688.3157894737
06.12.2016	962761.0933333334
07.12.2016	884193.408045977
08.12.2016	850177.6878980892
09.12.2016	930323.8
10.12.2016	898481.7196969697
11.12.2016	684039.8288770054
12.12.2016	806014.641025641
13.12.2016	814901.3820224719
14.12.2016	901627.8705035971
15.12.2016	955426.3858267716
16.12.2016	966616.7969924812
17.12.2016	817033.7013888889
18.12.2016	861416.3758865248
19.12.2016	914774.6026490066
20.12.2016	970379.6159420289
21.12.2016	963965.6352201258
22.12.2016	919836.1949685535
23.12.2016	887989.5921052631
24.12.2016	854889.503649635
25.12.2016	648125.8242424242
26.12.2016	855863.2816901408
27.12.2016	876639.0705128205
28.12.2016	868480.1951219512
29.12.2016	940397.82
30.12.2016	871707.8280254777
31.12.2016	803915.5540540541
01.01.2017	698539.7692307692
02.01.2017	944877.641509434
03.01.2017	906573.518292683
04.01.2017	986063.1895424837
05.01.2017	984196.8928571428
06.01.2017	984330.5838509317
07.01.2017	987245.7391304348
08.01.2017	810419.4371257485
09.01.2017	923003.1617647059
10.01.2017	959720.4875
11.01.2017	923016.3529411765
12.01.2017	801678.4825581395
13.01.2017	840487.9866666667
14.01.2017	742766.6395348837
15.01.2017	677067.6586826347
16.01.2017	758334.7988165681
17.01.2017	900242
